,id,imdb_id,budget,popularity,original_language,release_date,vote_average,vote_count
38529,69635,tt0464071,0,0.906853,ta,2006-09-08,6.3,10.0
38530,19978,tt0376127,0,1.532894,ta,2005-06-17,6.9,15.0
38531,69638,tt0376076,0,0.520341,ta,2003-10-24,7.7,6.0
38532,40713,tt1194664,0,1.718237,ja,2007-11-03,7.1,30.0
38533,37803,tt0823635,0,0.293786,ja,2006-08-12,8.0,1.0
38534,41413,tt1513892,0,6.994235,it,2010-02-12,5.2,99.0
38535,85941,tt0335185,0,0.315825,en,2003-06-08,5.5,4.0
38536,85721,tt1632703,0,0.564465,en,2010-10-28,6.7,6.0
38537,14244,tt1213574,0,1.703634,en,2008-09-27,7.9,27.0
38538,161463,tt0390981,0,0.002354,en,2004-01-01,0.0,0.0
38539,108176,tt1054478,0,1.209576,en,2007-06-17,6.5,16.0
38540,58494,tt1853533,0,0.762356,en,2011-03-08,6.8,12.0
38541,36607,tt1869360,0,0.05283,en,2005-02-04,9.0,1.0
38542,100813,tt2347411,0,0.062257,en,2012-03-07,5.0,1.0
38543,56100,tt0777243,0,0.426417,en,2005-08-30,5.0,3.0
38544,139846,tt1358885,0,0.056028,en,2009-01-01,8.0,1.0
38545,97481,tt3253740,0,1.196328,en,2011-07-01,6.7,17.0
38546,38111,tt1436475,0,0.107065,en,2008-01-01,7.0,1.0
38547,42548,tt1555126,0,2.079269,en,2010-03-01,6.2,10.0
38548,75100,tt2069719,0,1.11738,en,2007-07-26,5.6,7.0
38549,50340,tt1414867,0,0.367665,ko,2009-04-09,5.2,5.0
38550,18377,tt0940642,4000000,3.088483,ko,2006-12-14,6.6,52.0
38551,355177,tt4920096,0,0.454685,en,2015-08-22,6.3,4.0
38552,61002,tt0046991,0,0.407544,es,1954-06-20,7.8,2.0
38553,343981,tt4293752,0,1.341622,en,2015-06-08,6.2,23.0
38554,99592,tt0053440,0,0.051171,en,1960-08-19,6.0,1.0
38555,35752,tt0882791,0,1.501197,ja,2006-12-09,5.6,11.0
38556,11767,tt0080485,0,1.568954,en,1980-03-13,5.2,9.0
38557,119433,tt2304870,0,0.168343,en,2012-07-24,4.5,3.0
38558,288694,tt3893456,0,0.527368,it,2014-10-02,7.6,12.0
38559,96958,tt0316342,0,0.141205,en,1987-01-01,7.3,4.0
38560,371695,tt4721204,0,0.089491,en,2015-12-08,7.0,1.0
38561,11681,tt0072012,0,3.088418,it,1974-12-21,6.0,50.0
38562,155011,tt0193345,0,0.057844,it,1999-03-26,6.0,1.0
38563,219247,tt2978716,1000000,1.438547,en,2013-10-08,3.4,20.0
38564,41808,tt1124401,0,1.154511,en,2008-08-09,4.3,11.0
38565,303360,tt2458988,0,0.104978,en,2015-09-01,7.5,2.0
38566,126265,tt0041700,0,0.164728,en,1949-06-24,6.2,3.0
38567,291264,tt2097331,0,5.121894,en,2016-04-16,5.8,92.0
38568,248001,tt0032290,0,0.797124,en,1939-04-10,7.0,2.0
38569,260500,tt2591738,150000,0.036631,en,2012-12-21,0.0,0.0
38570,3786,tt0077278,0,0.91043,en,1979-03-02,3.7,10.0
38571,396152,tt4517738,0,1.074124,en,2016-05-03,5.3,11.0
38572,119255,tt2151633,0,0.270539,en,2012-06-30,5.3,5.0
38573,178146,tt2183152,0,0.963271,en,2013-03-17,6.3,8.0
38574,361205,tt4336186,0,0.171132,en,2015-10-15,4.0,1.0
38575,44238,tt0102083,0,1.541725,sv,1991-01-01,7.5,14.0
38576,85013,tt0091238,0,9e-06,en,1986-12-01,0.0,0.0
38577,380111,tt5653294,10000000,5.42046,ru,2016-04-21,6.8,47.0
38578,79040,tt1911607,0,4.16771,en,2011-11-23,5.4,21.0
38579,201006,tt2318601,0,0.35971,en,2012-04-01,6.5,4.0
38580,24827,tt1252596,0,2.383191,hi,2009-11-05,6.1,33.0
38581,278774,tt3544734,0,4.269081,en,2014-06-27,5.6,131.0
38582,257245,tt2340650,0,1.020277,en,2014-03-08,6.3,17.0
38583,77876,tt1172047,0,0.044585,en,2011-11-25,5.0,1.0
38584,44606,tt0065788,0,0.204145,en,1970-07-02,6.2,6.0
38585,115054,tt0052227,0,0.547347,en,1958-06-01,4.4,7.0
38586,139856,tt1693790,0,0.062282,en,2011-11-06,5.0,1.0
38587,268539,tt1549050,0,0.057648,en,2010-04-10,5.0,1.0
38588,129400,tt1071211,0,0.055434,pt,2011-09-23,0.0,0.0
38589,258509,tt2974918,0,14.307672,en,2015-12-17,5.7,438.0
38590,120259,tt0046676,0,0.457418,en,1954-08-03,8.5,2.0
38591,387957,tt0066920,0,9.4e-05,en,1971-08-01,0.0,0.0
38592,90121,tt0076024,0,0.017296,en,1978-09-01,3.0,1.0
38593,264530,tt2211718,0,0.214223,en,2014-10-21,5.0,2.0
38594,118889,tt0030317,0,0.146222,en,1938-12-30,5.5,2.0
38595,63876,tt0058533,0,0.378413,fr,1964-10-16,5.0,2.0
38596,248424,tt2383662,0,0.519523,es,2013-12-20,8.3,6.0
38597,126550,tt0049661,0,0.526828,en,1956-03-24,5.3,3.0
38598,7871,tt0438427,0,0.873783,en,2005-03-07,4.1,8.0
38599,362268,tt4974396,0,1.131106,en,2015-10-01,9.0,6.0
38600,174759,tt0021345,0,0.069755,en,1930-07-05,0.0,0.0
38601,41553,tt0049857,0,0.730286,en,1956-02-08,5.1,5.0
38602,370014,tt0435995,0,0.788353,en,2005-07-06,6.2,5.0
38603,39943,tt0040887,0,0.249965,en,1948-02-07,5.2,5.0
38604,164479,tt0024674,0,0.833545,en,1933-09-15,3.7,3.0
38605,379500,tt5275886,0,0.399009,en,2016-05-13,6.2,9.0
38606,253484,tt2388856,0,1.212888,en,2014-01-21,5.6,16.0
38607,332567,tt4052882,17000000,13.689175,en,2016-06-24,6.2,1619.0
38608,300665,tt2620590,0,9.742082,en,2017-09-14,5.7,62.0
38609,383367,tt5312232,0,1.492993,mr,2016-04-29,8.7,7.0
38610,159207,tt2475802,0,0.241287,ru,2012-11-29,8.0,3.0
38611,369058,tt5210380,0,1.308278,en,2015-12-05,6.8,20.0
38612,129269,tt1655078,0,1.998564,en,2010-04-24,7.7,28.0
38613,389323,tt2749282,0,1.302155,en,2015-11-19,7.0,4.0
38614,32887,tt0041107,0,0.752976,en,1949-03-04,5.5,5.0
38615,40471,tt0200642,0,0.015022,en,1981-01-01,5.8,10.0
38616,74753,tt0047505,0,0.301792,en,1954-06-21,5.3,5.0
38617,93006,tt0049210,0,0.100488,en,1956-06-01,4.0,2.0
38618,169726,tt0051692,0,0.071845,en,1958-01-15,0.0,0.0
38619,295273,tt4027270,0,1.834833,zh,2015-07-30,5.3,11.0
38620,294550,tt2825768,0,0.014118,en,2014-05-02,0.0,0.0
38621,85327,tt0079806,0,0.42168,en,1979-08-01,6.1,5.0
38622,55134,tt0388154,0,0.895613,en,2005-03-25,7.6,9.0
38623,299582,tt2838678,0,2.236319,en,2014-11-21,6.1,37.0
38624,371451,tt5157030,0,0.894323,zh,2015-11-26,6.0,16.0
38625,334557,tt4417522,5000000,2.226677,cn,2015-11-13,6.1,15.0
38626,315669,tt4076934,0,1.941475,cn,2016-04-01,5.9,17.0
38627,61533,tt1690542,0,0.425814,en,2011-01-24,6.3,3.0
38628,57218,tt0369258,0,0.678618,mk,2005-10-11,6.0,8.0
38629,109587,tt0365089,0,1.419874,sr,2004-08-11,5.2,7.0
38630,15303,tt0301634,0,1.816886,sr,2002-01-01,7.5,12.0
38631,110501,tt0496226,0,0.334867,sr,2006-06-21,6.5,6.0
38632,70527,tt0331282,200000,0.164585,sr,2002-01-01,7.8,4.0
38633,108835,tt0297247,0,0.225217,sr,2002-08-26,5.5,4.0
38634,33611,tt0374128,0,0.171958,sr,2004-02-16,4.1,4.0
38635,55125,tt0402493,0,0.551454,sr,2005-11-03,5.8,6.0
38636,33604,tt0104860,0,0.722909,sr,1992-01-01,7.7,18.0
38637,55130,tt0339535,0,0.645741,sr,2003-05-21,7.3,9.0
38638,167548,tt0494831,0,0.285012,sr,2005-11-03,6.5,2.0
38639,57186,tt1129437,500000,1.018477,sr,2010-10-06,5.9,14.0
38640,102337,tt0353671,0,0.43338,en,2003-04-16,6.5,4.0
38641,64924,tt1789083,0,0.464437,en,2010-12-17,8.1,9.0
38642,122800,tt1815708,11000000,5.973229,en,2012-08-10,4.7,68.0
38643,112092,tt0430582,0,0.438674,sr,2006-04-19,6.1,4.0
38644,40890,tt0116739,0,0.512604,hr,1997-08-31,6.0,4.0
38645,391626,tt3894404,0,2.671274,en,2016-05-06,4.5,33.0
38646,319632,tt0471395,0,0.086354,hr,2005-07-23,7.0,2.0
38647,226072,tt0420046,0,0.078268,hr,2004-07-22,4.5,2.0
38648,45341,tt1433816,0,0.411397,hr,2009-01-01,6.9,9.0
38649,125696,tt0277607,0,0.109486,hr,2001-11-13,5.0,1.0
38650,259728,tt0305499,0,0.80057,hr,2004-03-07,7.5,2.0
38651,221241,tt0065666,0,0.000603,hr,1970-11-26,6.7,5.0
38652,341559,tt0210629,0,0.494935,hr,1999-10-14,5.7,3.0
38653,73680,tt1318029,0,0.959391,hr,2010-03-10,5.5,2.0
38654,136902,tt2113768,0,0.329195,sr,2012-11-15,7.2,5.0
38655,71617,tt0449671,0,1.421035,hr,2007-01-02,5.6,5.0
38656,259690,tt1185253,0,0.067152,hr,2008-07-20,4.0,1.0
38657,361733,tt0092184,0,0.000308,hr,1985-01-08,5.0,1.0
38658,66944,tt1401672,0,0.94711,hr,2010-07-20,6.0,3.0
38659,284154,tt0118011,0,0.152705,sr,1995-11-15,8.3,3.0
38660,112931,tt2364729,0,0.162772,fr,2012-03-20,6.3,3.0
38661,61711,tt0054452,0,1.179709,fr,1960-11-02,7.7,23.0
38662,58007,tt0047238,0,1.573912,it,1954-01-01,8.1,36.0
38663,61532,tt1325734,0,1.253951,en,2008-12-21,8.0,1.0
38664,216138,tt1993391,0,3.852766,en,2014-04-04,3.9,23.0
38665,16280,tt1065060,0,0.25404,en,2008-10-28,4.1,7.0
38666,56294,tt0435710,0,0.16323,en,2005-07-15,6.5,2.0
38667,15068,tt1119178,0,2.101557,en,2008-09-02,4.5,4.0
38668,354776,tt3621952,0,0.573175,en,2015-03-02,7.0,3.0
38669,280874,tt3368814,0,1.103423,en,2014-07-05,6.8,6.0
38670,78375,tt0109515,0,1.14583,en,1994-08-22,4.6,5.0
38671,63483,tt0457270,0,0.818094,en,2005-06-20,3.5,13.0
38672,250275,tt1472082,0,0.825218,en,2011-10-23,6.4,5.0
38673,242906,tt3021354,0,1.473827,en,2013-07-04,4.5,1.0
38674,264555,tt3509114,2000000,1.753599,en,2014-04-12,6.1,16.0
38675,84741,tt1447495,0,0.499442,en,2009-07-12,0.5,1.0
38676,224919,tt1608618,0,0.576124,fr,2013-04-06,5.0,5.0
38677,58813,tt0312603,0,0.139254,en,2003-05-17,3.5,2.0
38678,299730,tt3449302,0,0.599813,en,2014-10-07,4.1,7.0
38679,218898,tt2357489,0,1.29234,hi,2013-09-05,4.4,12.0
38680,280690,tt2372222,22000000,7.366331,hi,2014-07-25,6.0,51.0
38681,188640,tt2301155,0,0.036201,hi,2013-05-03,6.9,7.0
38682,120942,tt2354407,0,1.480336,en,2012-06-21,6.7,12.0
38683,22315,tt0418460,3500000,1.280578,hi,2004-11-12,4.9,17.0
38684,158009,tt0242599,0,0.119227,eu,1992-07-02,5.0,1.0
38685,89868,tt0119870,137731,1.78367,en,1997-09-25,3.9,8.0
38686,252990,tt2531362,0,1.940882,en,2013-07-15,5.5,24.0
38687,353125,tt4943594,0,0.358329,en,2015-08-06,7.5,4.0
38688,297239,tt3620418,0,6.631736,nl,2015-02-19,5.5,37.0
38689,319396,tt3717324,0,1.64962,en,2015-02-24,5.2,8.0
38690,87018,tt1623772,0,0.848018,en,2011-11-06,2.0,1.0
38691,53850,tt0760306,0,0.83825,de,2006-11-25,4.3,7.0
38692,75897,tt0372504,0,0.847841,de,2003-12-10,4.8,4.0
38693,13099,tt0206334,0,2.647643,cn,1999-06-18,5.4,17.0
38694,138686,tt2401621,0,1.891895,nl,2012-10-18,7.3,31.0
38695,297961,tt3831810,0,9.403638,en,2014-10-18,5.5,62.0
38696,81765,tt1832368,0,0.151734,en,2011-01-30,8.0,3.0
38697,94587,tt2294697,0,0.5483,en,2012-03-05,4.4,7.0
38698,80582,tt1782426,0,0.110046,en,2006-05-05,7.0,2.0
38699,52406,tt1637620,412000,0.086169,en,2009-05-26,8.3,2.0
38700,88865,tt1645852,0,0.189735,en,2010-04-01,6.5,4.0
38701,86063,tt2072910,0,0.724011,de,2012-01-26,6.3,13.0
38702,18152,tt0807956,0,0.995593,en,2006-03-25,7.4,9.0
38703,49264,tt1288553,0,0.288359,en,2008-11-14,7.3,4.0
38704,78573,tt0465472,100,0.644469,en,2004-01-01,6.8,4.0
38705,121170,tt1587696,0,0.764904,en,2009-02-01,8.8,2.0
38706,117102,tt2014248,500000,0.806212,en,2012-05-22,5.6,7.0
38707,74113,tt2018129,0,0.114219,en,2011-09-08,7.0,3.0
38708,338381,tt3592340,0,0.097288,de,2015-04-16,7.0,2.0
38709,267292,tt3529920,0,0.212307,en,2014-04-26,7.3,5.0
38710,290773,tt3856972,0,0.262563,en,2014-09-01,5.8,3.0
38711,53104,tt1439562,0,0.633993,en,2009-05-02,6.5,2.0
38712,117407,tt1859621,0,0.18592,en,2012-09-21,6.9,5.0
38713,119430,tt2218646,500,0.249644,en,2012-07-02,0.0,1.0
38714,297400,tt4203200,0,0.866055,ko,2015-03-12,7.1,11.0
38715,310952,tt2276480,0,1.425007,en,2014-04-26,6.2,6.0
38716,296370,tt3024964,0,2.030962,en,2014-01-01,5.5,33.0
38717,126760,tt0068332,0,0.372144,en,1972-09-21,4.0,2.0
38718,290098,tt4016934,8575000,16.727405,ko,2016-06-01,8.1,453.0
38719,260826,tt0095422,0,0.064711,en,1989-10-12,5.0,1.0
38720,48268,tt0077492,0,0.149236,hu,1979-01-01,8.5,2.0
38721,157964,tt0062995,0,0.28772,hu,1969-02-06,6.5,2.0
38722,197849,tt0065138,0,0.570793,hu,1969-12-04,10.0,1.0
38723,208198,tt0071857,0,0.112475,de,1975-03-29,5.0,1.0
38724,358908,tt4957446,0,0.518048,en,2015-09-10,7.8,5.0
38725,289519,tt2194492,200000,0.111754,en,2003-11-01,4.0,2.0
38726,243306,tt2151863,0,0.142409,en,2012-04-22,7.5,2.0
38727,241259,tt2567026,170000000,14.61608,en,2016-05-25,6.5,1782.0
38728,109752,tt1871241,0,0.211904,en,2013-01-01,6.0,1.0
38729,377432,tt3515524,0,1.28333,en,2016-02-13,6.9,7.0
38730,369052,tt5070196,0,0.34146,fr,2015-12-13,6.8,4.0
38731,289523,tt4087916,0,0.804969,en,2014-09-27,5.0,6.0
38732,317114,tt4368496,0,1.657305,en,2015-01-24,6.4,13.0
38733,315134,tt4016588,0,0.912916,en,2015-01-03,6.3,7.0
38734,317121,tt4460176,0,3.911933,en,2015-02-14,6.3,12.0
38735,267935,tt3691740,140000000,18.769476,en,2016-06-01,6.0,1026.0
38736,110777,tt0086371,0,1e-06,en,1983-01-01,6.0,2.0
38737,176715,tt2253566,0,0.36972,en,2013-03-10,7.0,1.0
38738,371464,tt4071086,0,0.928616,de,2016-04-14,6.4,18.0
38739,359871,tt5111874,0,5.509801,en,2016-05-05,6.6,105.0
38740,334534,tt4613322,0,0.217053,en,2015-04-05,6.6,5.0
38741,334057,tt4546868,0,0.261593,en,2015-03-22,7.3,3.0
38742,108879,tt2371381,0,0.394282,en,2012-04-19,6.7,6.0
38743,238997,tt2391833,0,0.198665,en,2011-10-29,7.8,5.0
38744,86522,tt1857772,0,0.688975,en,2011-02-03,6.3,10.0
38745,241618,tt2577666,0,0.848094,en,2010-10-10,7.1,6.0
38746,68213,tt1642627,0,1.014495,en,2010-04-18,6.8,13.0
38747,68208,tt1433852,0,0.767274,en,2009-07-07,6.9,16.0
38748,241619,tt2585208,0,0.741999,en,2008-10-29,7.4,11.0
38749,143431,tt1285125,0,1.15378,en,2008-02-10,7.1,9.0
38750,112722,tt1235534,0,1.109867,en,2008-08-08,7.5,15.0
38751,182979,tt1126514,0,0.500445,en,2007-10-07,7.0,10.0
38752,210250,tt1235535,0,0.892363,en,2007-02-04,6.8,12.0
38753,223702,tt1700841,19000000,17.56963,en,2016-07-11,5.6,2310.0
38754,283827,tt3696192,0,1.017176,hi,2015-10-02,5.7,21.0
38755,141418,tt2320087,0,0.584922,en,2011-11-15,7.8,8.0
38756,385390,tt5566660,0,0.756976,en,2016-04-16,5.5,19.0
38757,387398,tt5368354,0,0.545225,en,2016-04-02,4.6,5.0
38758,381615,tt5439464,0,1.995138,en,2016-03-20,5.6,7.0
38759,377428,tt5329524,0,0.823505,en,2016-01-31,6.8,6.0
38760,374614,tt5364518,0,0.147323,en,2016-01-30,5.7,3.0
38761,374609,tt5231268,0,0.651791,en,2016-01-23,4.1,16.0
38762,374739,tt5211694,0,2.206077,en,2016-01-17,7.1,7.0
38763,374607,tt5302658,0,1.600538,en,2016-01-16,5.8,12.0
38764,374606,tt5212042,0,1.014721,en,2016-01-09,6.0,3.0
38765,374603,tt5313016,0,0.127244,en,2016-01-02,1.8,2.0
38766,361745,tt5066870,0,2.212724,en,2015-10-03,6.9,14.0
38767,352851,tt4539828,0,0.809395,en,2015-09-26,7.7,6.0
38768,346489,tt4814436,0,0.566128,en,2015-06-27,6.8,14.0
38769,311181,tt3783746,0,2.597629,en,2015-01-10,6.3,17.0
38770,300187,tt3725224,0,1.091679,en,2014-11-30,4.7,3.0
38771,299576,tt3889642,0,2.821398,en,2014-11-08,6.7,16.0
38772,299574,tt4159212,0,0.423509,en,2014-11-01,6.7,9.0
38773,289520,tt3630228,0,0.192214,en,2014-09-20,4.0,2.0
38774,279371,tt3512900,0,0.35033,en,2014-06-28,5.0,7.0
38775,279332,tt3593916,0,0.422787,en,2014-05-11,4.0,2.0
38776,239018,tt3108318,0,1.386846,en,2014-02-19,4.0,2.0
38777,258691,tt3346986,0,0.486972,en,2014-03-08,5.4,5.0
38778,249057,tt2964654,0,0.662586,en,2013-12-15,7.0,9.0
38779,238304,tt3131532,0,1.172252,en,2013-11-17,5.7,9.0
38780,238749,tt3131456,0,1.249753,en,2013-11-10,5.9,24.0
38781,235662,tt3214240,0,2.443418,en,2013-11-09,6.6,18.0
38782,180794,tt2673674,0,0.360812,en,2013-03-16,4.4,4.0
38783,226167,tt2288568,0,1.422428,en,2013-02-08,4.9,6.0
38784,149235,tt2374486,0,0.962581,en,2012-12-09,5.4,9.0
38785,149218,tt2376272,0,0.395019,en,2012-12-08,6.0,2.0
38786,147132,tt2415112,0,2.097031,en,2012-12-01,5.6,17.0
38787,145840,tt2256703,0,1.602238,en,2012-11-25,6.1,13.0
38788,211125,tt2188926,0,0.253138,en,2012-08-25,5.3,4.0
38789,85887,tt1849868,0,1.241474,en,2012-01-14,6.3,8.0
38790,227552,tt1737586,0,2.353613,en,2012-01-07,3.8,4.0
38791,81416,tt1910501,0,0.368966,en,2011-12-10,5.9,8.0
38792,208035,tt1436342,0,0.481921,en,2009-01-01,0.0,0.0
38793,389995,tt5465868,0,9.915094,es,2016-03-17,6.0,12.0
38794,384798,tt2667380,0,8.089782,en,2016-05-13,5.2,203.0
38795,78713,tt0314519,0,0.375943,en,2003-01-01,6.0,2.0
38796,371560,tt5225338,0,7.565485,en,2016-12-02,6.1,93.0
38797,164777,tt0058316,0,0.536652,en,1964-10-19,6.8,3.0
38798,334533,tt3553976,5000000,16.519276,en,2016-07-02,7.9,1569.0
38799,129564,tt0070568,0,1.306139,it,1973-10-03,7.4,5.0
38800,81976,tt2708794,0,0.517268,en,2011-12-02,7.6,9.0
38801,374475,tt4048272,3537415,9.117054,de,2016-07-14,7.3,270.0
38802,351454,tt4698584,0,6.997583,es,2016-06-17,6.1,58.0
38803,84993,tt0084408,0,0.768481,en,1982-09-30,6.8,12.0
38804,257623,tt0135534,0,0.174793,el,1955-07-18,7.0,2.0
38805,113294,tt1700808,0,2.795534,en,2012-06-15,5.8,28.0
38806,46095,tt0038434,0,0.33594,en,1946-11-20,5.7,3.0
38807,213570,tt0040631,0,0.220996,en,1948-08-21,5.8,2.0
38808,43394,tt0043045,0,0.505205,en,1950-10-20,5.5,3.0
38809,62006,tt0044476,0,0.091194,en,1952-03-26,6.0,2.0
38810,68977,tt0046333,0,0.071544,en,1953-10-21,5.0,1.0
38811,115386,tt0098222,0,0.001393,en,1989-03-17,4.3,3.0
38812,381071,tt3815136,0,1.434217,en,2016-03-18,7.2,23.0
38813,279049,tt3290714,0,0.399967,ja,2014-06-21,6.0,3.0
38814,294368,tt3677412,0,1.088139,en,2015-06-05,7.0,10.0
38815,250880,tt3526810,5000,1.725653,en,2013-01-27,5.5,13.0
38816,346873,tt4532404,0,0.204891,en,2015-03-26,4.5,4.0
38817,352733,tt4184252,0,2.243536,en,2015-08-17,6.0,21.0
38818,86520,tt0071609,0,0.008939,ja,1974-03-09,7.5,2.0
38819,122293,tt2039399,0,3.765759,en,2012-07-27,4.4,42.0
38820,370234,tt3611002,0,2.443744,en,2015-12-04,4.3,16.0
38821,128412,tt0171343,0,0.318093,ka,1966-01-01,4.0,5.0
38822,83235,tt0151035,0,0.092543,ka,1970-01-01,5.8,5.0
38823,56952,tt0949524,0,0.083216,it,2007-09-14,5.0,1.0
38824,112633,tt0071999,0,0.237242,fr,1974-04-30,6.3,3.0
38825,385581,tt3771626,0,0.425356,en,2015-07-29,6.0,3.0
38826,101916,tt0469810,0,0.374604,en,2006-02-20,1.5,2.0
38827,80520,tt0326121,0,1.002023,en,2003-06-22,5.3,2.0
38828,55916,tt0290795,0,1.322408,en,2002-02-01,4.0,4.0
38829,126076,tt0289390,0,0.883403,en,2005-08-17,0.0,0.0
38830,56491,tt0487156,1000000,0.632334,en,2006-04-21,3.3,9.0
38831,60505,tt0106426,0,0.42608,en,1993-01-30,3.2,3.0
38832,302508,tt0295232,0,0.19188,en,2000-11-11,3.5,2.0
38833,385371,tt3685586,0,2.454624,en,2016-03-01,6.4,7.0
38834,293670,tt5215952,0,8.141819,ko,2016-05-12,7.2,257.0
38835,168079,tt0106586,0,0.634053,en,1993-05-07,5.0,1.0
38836,375199,tt4979082,1500000,0.338503,hi,2016-03-04,4.9,8.0
38837,155217,tt2072214,0,0.160533,ja,2011-12-09,6.0,2.0
38838,83501,tt0106591,0,0.00022,ru,1992-11-07,4.0,2.0
38839,364426,tt4573906,0,0.491408,en,2015-10-18,6.4,8.0
38840,216472,tt0091151,0,0.000354,en,1986-05-30,0.0,0.0
38841,51091,tt0441733,0,0.06591,en,2005-01-22,5.0,1.0
38842,337154,tt4501454,3200000,5.510288,en,2016-04-05,6.0,89.0
38843,113523,tt0061592,0,0.7172,en,1972-01-01,4.3,5.0
38844,56424,tt1583303,0,1.377949,fr,2010-03-31,6.1,21.0
38845,188183,tt2169322,4881000,2.32186,zh,2013-03-20,6.3,42.0
38846,395181,tt4960242,0,1.150839,zh,2016-04-29,5.0,9.0
38847,134362,tt1545473,0,0.049089,es,2010-01-01,8.0,1.0
38848,325758,tt2450258,0,0.306142,en,2015-11-20,8.7,3.0
38849,319017,tt2609778,0,1.263359,en,2014-05-06,5.6,7.0
38850,291805,tt3110958,90000000,39.540653,en,2016-06-02,6.7,3362.0
38851,390766,tt5333812,0,0.142572,en,2016-04-15,6.3,3.0
38852,394812,tt5593526,0,0.084257,en,2016-04-30,2.5,1.0
38853,370464,tt3103166,0,0.938748,en,2016-01-08,2.6,8.0
38854,354818,tt4392266,0,0.168862,en,2015-08-16,6.0,2.0
38855,369820,tt5280664,0,0.491232,en,2015-12-01,7.4,8.0
38856,12443,tt0278017,0,0.455013,it,2002-01-28,5.3,3.0
38857,23802,tt0149281,0,0.69609,en,1994-01-01,7.5,10.0
38858,170740,tt0321416,0,0.944574,en,2003-01-13,0.0,0.0
38859,388440,tt4118606,0,2.797175,en,2016-05-05,4.0,46.0
38860,392440,tt4867094,0,0.038538,en,2016-05-16,0.0,0.0
38861,388403,tt5596352,0,1.601233,zh,2016-04-01,6.2,16.0
38862,78492,tt0366668,0,0.66192,ja,1964-03-14,9.0,2.0
38863,48339,tt0387441,0,0.621442,en,2004-01-01,5.0,1.0
38864,42082,tt0198307,130000,0.106839,en,1984-03-01,5.8,3.0
38865,249075,tt0337595,0,0.072941,en,2003-01-11,7.8,2.0
38866,38061,tt0222730,0,0.0,en,,0.0,0.0
38867,147307,tt0272199,0,0.049417,en,1970-12-31,5.0,1.0
38868,235201,tt1586677,0,0.005286,en,2007-09-08,0.0,0.0
38869,36090,tt0066468,0,0.547011,ja,1971-01-01,6.5,6.0
38870,268380,tt1409611,0,0.004048,en,2007-10-03,0.0,0.0
38871,99080,tt0022537,0,0.002362,en,1931-06-21,0.0,0.0
38872,56190,tt0158644,0,0.2875,en,1992-01-01,0.0,0.0
38873,37228,tt0186820,0,0.152418,en,1983-01-01,5.5,3.0
38874,394244,tt0167688,0,0.215128,en,1997-10-04,8.0,1.0
38875,83284,tt1087798,0,0.42725,en,2007-08-23,6.1,12.0
38876,69915,tt1152712,0,0.130241,en,2008-01-01,5.0,2.0
38877,136762,tt0130268,0,0.00273,en,1983-12-31,8.0,3.0
38878,94643,tt0000498,37,0.371776,en,1905-07-03,6.7,11.0
38879,376916,tt5269560,0,1.042834,cn,2015-11-15,7.2,5.0
38880,339526,tt4431254,0,1.987829,en,2016-02-02,7.6,12.0
38881,382088,tt5354588,0,1.786294,en,2016-01-19,6.3,27.0
38882,362699,tt1847672,0,1.308817,en,2015-10-08,6.6,11.0
38883,118792,tt0982856,0,0.071585,ru,1984-01-01,7.0,7.0
38884,396292,tt5066574,0,1.119,en,2016-05-06,8.0,21.0
38885,299782,tt0069049,12000000,0.238154,en,2018-12-31,0.0,1.0
38886,24398,tt0349154,0,0.520126,en,2003-12-05,5.0,2.0
38887,46178,tt1757696,0,0.366064,da,2010-09-27,6.5,2.0
38888,345069,tt4149732,0,0.88979,en,2015-06-11,6.7,12.0
38889,339928,tt4002772,0,0.987209,en,2015-08-14,6.3,18.0
38890,375170,tt5078188,0,0.901885,zh,2015-11-17,5.3,15.0
38891,330916,tt3863484,0,1.709289,en,2015-04-01,6.9,34.0
38892,376549,tt4881302,0,1.703793,cn,2015-07-24,5.5,8.0
38893,93338,tt0154684,0,0.037124,en,1969-03-01,6.0,1.0
38894,4290,tt0827735,0,1.101814,en,2007-07-14,6.4,8.0
38895,87061,tt2134092,0,5.233307,xx,2011-12-08,7.6,21.0
38896,216203,tt2098781,0,1.17128,en,2012-01-01,6.6,8.0
38897,332872,tt4326444,1490000,6.768165,es,2016-04-08,7.0,246.0
38898,339397,tt4513674,30000000,9.2467,en,2016-05-11,6.4,826.0
38899,374473,tt5168192,0,18.577504,en,2016-10-21,7.7,264.0
38900,84233,tt0080648,0,0.140147,en,1975-01-01,5.3,3.0
38901,5654,tt0495055,0,0.920385,en,2007-10-19,5.6,7.0
38902,353866,tt3400286,0,0.103021,de,2015-08-13,5.5,2.0
38903,44645,tt0075788,0,3.475895,en,1984-01-01,8.9,19.0
38904,314570,tt3956754,0,0.121863,pt,2014-07-04,7.0,2.0
38905,254420,tt2573750,0,1.936529,hi,2014-03-07,7.8,4.0
38906,50578,tt1270080,0,0.112978,en,2005-01-01,6.8,3.0
38907,147367,tt1227931,0,1.792983,en,2013-09-03,4.2,15.0
38908,340746,tt4619940,0,1.070169,ko,2015-05-14,7.0,13.0
38909,310567,tt2614722,0,1.392034,hi,2015-07-29,5.8,17.0
38910,381505,tt3091148,0,0.116471,en,2013-05-18,7.3,3.0
38911,109581,tt1865450,0,0.869956,en,2015-09-25,6.4,7.0
